,quality,bake temp,chill time,calories,density,bake time,weight
1767,8,500,23.0,98.0,0.9942200000000001,9.5,15.2
1768,9,360,31.0,134.0,0.99408,13.0,12.0
1769,8,330,30.0,114.0,0.9879399999999999,13.2,12.0
1770,6,790,19.0,58.0,0.9991,10.1,20.0
1771,5,740,15.0,55.0,0.9968,10.2,14.6
1772,6,560,11.0,25.0,0.9967,8.7,15.8
1773,6,870,27.0,61.0,0.9965,10.7,15.8
1774,9,320,42.0,104.0,0.98988,11.7,14.0
1775,7,560,13.0,137.0,0.9935,9.5,13.6
1776,9,230,5.0,56.0,0.9892799999999999,13.0,12.4
1777,9,420,41.0,142.0,0.9895200000000001,12.7,12.2
1778,5,950,5.0,22.0,0.9986,10.3,17.8
1779,7,470,45.0,147.0,0.9938299999999999,10.0,12.6
1780,8,390,29.0,191.0,0.9908,11.0,13.8
1782,9,280,36.0,92.0,0.9907600000000001,11.9,13.0
1784,8,380,39.0,128.0,0.9938,10.8,14.0
1785,5,710,27.0,63.0,0.996,9.2,14.0
1786,5,810,14.0,31.0,0.9968899999999999,9.8,12.8
1787,8,300,47.0,123.0,0.99218,10.15,10.4
1788,8,410,39.5,216.5,0.9943200000000001,9.8,12.8
1789,8,430,41.0,211.0,0.9967600000000001,10.0,16.2
1790,9,310,38.0,115.0,0.99235,12.2,14.0
1791,8,300,28.0,95.0,0.99164,13.6,15.4
1792,8,480,31.0,103.0,0.9947,9.7,12.8
1793,9,380,41.0,150.0,0.9933,10.5,12.4
1795,7,450,21.0,116.0,0.9931,10.3,15.6
1796,8,420,47.0,130.0,0.996,10.1,13.0
1797,8,560,44.0,213.0,0.99715,9.3,15.6
1798,7,470,26.0,166.0,0.9976,8.9,11.6
1799,8,240,36.0,116.0,0.98935,12.5,12.6
1800,8,530,33.0,180.0,0.9926,11.6,14.8
1801,8,540,42.0,151.0,0.9948,10.1,12.8
1802,5,880,6.0,16.0,0.9988,9.3,22.6
1803,5,700,3.0,22.0,0.9963,9.2,14.0
1804,7,330,64.0,230.0,0.9974,8.9,12.8
1805,8,460,48.0,179.0,0.9975,9.0,14.4
1806,6,640,31.0,43.0,0.99371,11.8,15.4
1807,7,650,15.0,21.0,0.9946,10.0,14.6
1808,6,800,6.0,20.0,0.9965200000000001,12.5,18.2
1809,9,490,43.0,141.0,0.9934,10.2,14.8
1810,8,440,39.0,122.0,0.9914299999999999,11.3,14.4
1811,7,630,13.0,27.0,0.99516,11.7,18.2
1812,8,340,48.0,113.0,0.99165,10.5,13.2
1813,9,300,19.0,133.0,0.9933,11.5,11.8
1814,7,460,33.0,103.0,0.9899700000000001,12.0,14.2
1815,7,420,21.0,144.0,0.9930399999999999,9.6,14.2
1816,8,440,27.0,97.0,0.9904,11.2,13.6
1817,5,780,10.0,23.0,0.99636,10.4,14.0
1818,8,600,47.0,150.0,0.9952,9.2,15.4
1819,7,460,52.0,183.0,0.99584,9.4,13.6
1820,9,250,37.0,107.0,0.99159,11.3,13.4
1821,6,830,17.0,91.0,0.99616,9.8,15.0
1822,8,220,22.0,125.0,0.9928,11.5,14.8
1823,7,390,19.0,75.0,0.992,10.7,15.4
1824,8,450,34.0,125.0,0.99966,8.8,13.0
1825,9,580,38.0,167.0,0.9931,10.0,14.8
1826,6,670,6.0,21.0,0.9987,10.7,21.2
1827,7,420,14.0,67.0,0.9942,9.5,18.8
1828,8,350,16.0,132.0,0.996,12.1,17.8
1829,7,350,62.0,153.0,0.99845,9.3,13.2
1830,8,510,28.0,182.0,0.99946,9.3,12.4
1831,9,290,39.0,128.0,0.99272,10.7,15.6
1832,8,390,34.0,137.0,0.98946,12.7,12.8
1833,8,400,27.0,140.0,0.9910200000000001,11.8,13.0
1834,9,340,50.0,127.0,0.992,12.5,11.8
1835,7,260,19.0,101.0,0.9918,12.4,17.2
1836,9,550,55.0,205.0,0.9986,9.0,14.4
1837,9,440,35.0,169.0,0.99975,8.8,17.4
1838,5,1050,33.0,98.0,1.001,9.2,23.2
1839,5,740,20.0,56.0,0.99672,9.2,14.6
1840,5,860,9.0,30.0,0.99824,10.5,17.8
1841,9,290,44.0,128.0,0.99318,11.95,13.6
1842,7,500,8.0,163.0,0.99244,10.7,14.6
1844,8,500,60.0,150.0,0.9948799999999999,9.3,12.8
1845,10,390,41.0,98.0,0.99564,9.8,14.0
1846,8,280,14.0,99.0,0.9928,10.1,13.0
1847,6,700,32.0,38.0,0.9943799999999999,11.4,13.8
1848,5,540,6.0,17.0,0.9976,10.0,20.4
1849,7,460,45.0,178.0,0.9955,9.7,14.4
1850,9,350,22.0,93.0,0.99144,12.5,15.2
1851,7,340,17.0,121.0,0.9933,9.2,13.2
1852,7,400,21.0,116.0,0.99736,9.2,12.8
1853,6,710,12.0,31.0,0.99761,9.6,14.4
1854,8,270,31.0,90.0,0.98926,12.3,13.0
1855,10,290,14.0,107.0,0.9934700000000001,10.4,13.8
1856,6,650,16.0,20.0,0.99672,10.0,14.0
1858,8,440,39.0,110.0,0.99855,9.0,11.4
1859,10,360,31.0,115.0,0.9949,10.5,11.8
1860,9,460,47.0,165.0,0.9936,10.1,15.2
1861,7,450,31.0,147.0,0.9982200000000001,9.2,13.2
1862,8,260,31.0,99.0,0.9896,12.4,13.6
1863,6,790,24.0,37.0,0.9951399999999999,10.9,14.2
1864,7,740,38.0,76.0,0.9990000000000001,12.0,20.8
1865,10,410,51.0,165.0,0.9908,12.2,14.6
1866,7,480,40.0,251.0,0.9956,10.0,13.4
1868,7,940,58.0,181.0,0.9977600000000001,9.0,15.2
1869,8,430,63.0,201.0,0.997,9.5,16.0
1870,8,540,42.0,151.0,0.9948,10.1,12.8
1871,8,410,29.0,110.0,0.9965200000000001,9.2,15.2
1872,8,440,52.0,152.0,0.9975,8.7,14.2
1873,7,440,18.0,88.0,0.9915700000000001,13.6,10.2
1875,8,530,25.0,120.0,0.9942,10.5,12.8
1876,8,410,21.0,90.0,0.9950899999999999,9.5,14.0
1877,7,690,35.0,182.0,0.9939100000000001,9.75,11.4
1878,6,790,24.0,37.0,0.9951399999999999,10.9,14.2
1880,7,530,11.0,71.0,0.9940200000000001,9.5,16.4
1882,6,1170,9.0,17.0,0.99655,10.8,13.2
1883,9,600,23.0,126.0,0.9951,9.0,12.0
1884,9,390,29.0,115.0,0.99469,10.9,13.4
1886,9,440,35.0,126.0,0.99,12.1,13.6
1887,6,840,26.0,45.0,0.99824,10.1,13.6
1888,7,450,54.0,155.0,0.9974,8.7,14.2
1889,8,220,22.0,94.0,0.9912,11.1,13.4
1890,5,830,15.0,113.0,0.9966,9.8,16.6
1891,8,490,55.0,182.0,0.99582,9.4,13.6
1892,5,1220,68.0,124.0,0.9994,9.9,13.2
1893,9,360,40.0,117.0,0.9934,9.5,13.8
1894,5,770,16.0,37.0,0.9966,10.5,14.8
1895,7,440,48.0,111.0,0.9912700000000001,11.1,14.4
1896,8,300,26.0,136.0,0.9932,10.2,14.0
1897,7,560,56.0,215.0,0.9967,8.8,13.8
1898,9,320,29.0,113.0,0.9918799999999999,12.9,13.4
1899,8,360,38.0,93.0,0.9906,12.0,13.0
1900,7,1230,35.0,116.0,0.9953,9.4,13.6
1901,7,470,48.0,186.0,0.9958,9.1,13.2
1902,7,360,15.0,92.0,0.99264,10.9,13.4
1903,7,400,38.0,143.0,0.9907,11.4,15.2
1904,7,500,53.0,236.0,0.9973,9.6,13.8
1905,8,350,32.0,127.0,0.9921,11.3,13.2
1906,8,300,19.0,112.0,0.9922,11.2,11.2
1907,5,500,6.0,18.0,0.9934799999999999,11.95,12.4
1908,7,440,41.0,117.0,0.9915299999999999,11.5,15.6
1909,7,470,33.0,151.0,0.9970899999999999,10.3,15.2
1910,8,600,34.0,110.0,0.9963,10.5,14.6
1911,7,460,35.0,192.0,0.9955,9.0,12.8
1912,6,840,5.0,15.0,0.9987,9.2,23.0
1913,7,400,11.0,64.0,0.9922,10.5,11.6
1914,5,1120,23.0,99.0,1.00289,9.3,21.4
1915,7,590,31.0,131.0,0.9952,9.7,14.8
1916,8,390,47.0,142.0,0.99705,9.7,12.6
1917,8,580,45.0,110.0,0.9978,9.7,14.0
1918,8,380,28.0,152.0,0.9906,12.9,15.4
1919,9,330,36.0,141.0,0.9918,13.3,16.2
1920,7,470,52.0,171.0,0.9975799999999999,10.4,13.4
1921,8,460,20.0,155.0,0.9934,10.2,11.4
1922,7,640,26.0,103.0,0.9961,9.3,14.8
1923,8,390,55.0,140.0,0.9959,10.3,15.6
1924,7,700,13.0,26.0,0.9935799999999999,12.5,13.2
1925,6,340,75.0,129.0,0.9902,11.5,11.6
1926,8,400,38.0,216.0,0.9976,10.0,15.8
1927,8,640,29.0,140.0,0.9977600000000001,10.1,13.0
1928,5,1080,18.0,102.0,0.9967,9.3,14.6
1929,7,440,53.0,165.0,0.9969,9.5,11.8
1930,8,640,29.0,140.0,0.9977600000000001,10.1,13.0
1931,7,480,16.0,89.0,0.99182,13.56666667,10.6
1932,8,530,47.0,150.0,0.9948,9.6,15.8
1934,8,210,26.0,117.0,0.9886,12.5,12.2
1938,8,240,29.0,101.0,0.9916,10.8,13.0
1939,7,420,26.0,138.0,0.9974,9.0,12.8
1940,8,500,29.0,128.0,0.9928,12.4,17.0
1941,8,340,36.0,152.0,0.9972,9.5,11.8
1942,7,480,58.0,144.0,0.9922,10.0,13.2
1943,5,710,18.0,36.0,0.9947600000000001,10.9,14.0
1944,8,300,40.0,110.0,0.99226,12.1,11.8
1945,7,480,7.0,41.0,0.9942,11.7,14.4
1946,8,410,46.0,178.0,0.99154,11.3,14.4
1947,9,510,29.0,149.0,0.99792,9.0,14.0
1948,7,530,46.0,144.0,0.9931,10.0,10.8
1949,7,300,11.0,68.0,0.99218,9.8,10.4
1950,9,340,17.0,103.0,0.99305,11.4,14.4
1951,5,800,35.0,70.0,0.9969299999999999,9.4,14.2
1952,10,290,29.0,75.0,0.9892,12.8,12.4
1953,8,420,7.0,47.0,0.9934,10.2,16.6
1954,8,480,52.0,189.0,0.99784,9.5,13.8
1955,7,360,15.0,95.0,0.9944,10.2,13.8
1956,7,310,13.0,128.0,0.9917,11.4,14.2
1957,6,790,19.0,41.0,0.99697,10.1,15.4
1958,9,340,35.0,89.0,0.9913,11.0,13.4
1959,6,700,6.0,14.0,0.9956200000000001,10.8,13.6
1960,7,490,22.0,113.0,0.9928899999999999,10.2,13.6
1961,8,550,42.0,168.0,0.9914,11.1,12.0
1962,7,320,37.0,135.0,0.9927,10.6,13.6
1963,8,440,33.0,139.0,0.9951700000000001,10.3,13.8
1964,6,370,6.0,122.0,0.99255,10.4,13.8
1965,9,320,43.0,132.0,0.9916,11.3,12.2
1966,9,400,31.0,132.0,0.9922,10.8,13.0
1967,8,400,32.0,172.0,0.9919399999999999,11.2,14.6
1968,9,260,31.0,93.0,0.9916,11.3,18.4
1969,8,460,57.0,187.0,0.9952,10.4,13.4
1970,9,300,49.0,164.0,0.9927,11.7,12.6
1971,7,560,49.0,159.0,0.9982700000000001,9.0,13.8
1972,9,320,29.0,113.0,0.9918799999999999,12.9,13.4
1973,10,340,26.0,109.0,0.9906,12.7,13.6
1974,9,200,20.0,86.0,0.99146,13.4,13.4
1975,9,490,37.0,107.0,0.9933200000000001,10.7,13.6
1976,9,480,46.0,212.0,0.9968,10.0,16.2
1978,6,610,52.0,73.0,0.9978600000000001,10.2,18.8
1979,5,740,12.0,87.0,0.9978,10.5,14.6
1980,8,520,39.0,141.0,0.99108,11.3,11.4
1981,7,580,19.0,115.0,0.9958,8.9,15.2
1982,7,420,28.0,164.0,0.998,9.7,20.6
1983,6,800,6.0,13.0,0.99774,11.4,20.8
1984,6,560,36.0,225.0,0.9977,10.0,19.6
1985,6,450,12.0,115.0,0.9963,9.0,12.4
1986,8,420,51.0,180.0,0.9952,9.5,13.2
1987,9,340,37.0,156.0,0.9958,11.8,15.2
1988,8,500,17.0,126.0,0.9936,9.4,12.4
1989,7,520,41.0,188.0,0.9915,11.3,13.2
1990,5,820,10.0,22.0,0.9976,9.6,16.8
1991,7,560,45.0,175.0,0.99755,9.5,11.6
1992,9,510,25.0,157.0,0.9957,11.4,16.0
1993,7,480,52.0,188.0,0.9957600000000001,9.1,13.0
1994,8,250,26.0,121.0,0.9925,11.3,11.4
1995,8,460,51.0,169.0,0.9954,9.8,13.2
1996,7,410,15.0,164.0,0.9927,11.0,13.8
1997,7,430,43.0,153.0,0.9951,10.6,12.0
1998,8,290,52.0,119.0,0.98944,12.9,16.0
1999,7,380,38.0,118.0,0.99449,10.7,12.8
2000,10,320,46.0,115.0,0.98946,13.0,11.6
2001,8,610,22.0,149.0,0.9953,9.6,13.4
2002,8,400,41.0,92.0,0.9906200000000001,12.0,16.4
2003,7,320,39.0,149.0,0.99254,10.5,13.4
2004,5,1110,20.0,84.0,0.9964,9.3,15.2
2005,8,340,35.0,152.0,0.9964200000000001,8.5,12.6
2006,7,540,30.0,181.0,0.99869,9.1,13.4
2007,7,1500,10.0,54.0,0.9927,9.8,12.0
2008,8,500,61.0,154.0,0.9929,9.8,12.2
2009,8,200,22.0,98.0,0.98941,11.8,12.0
2010,8,380,18.0,110.0,0.9917,11.1,14.4
2011,10,190,54.0,188.0,0.9935,11.1,13.6
2012,9,460,35.0,140.0,0.9927,10.1,13.4
2013,5,900,32.0,44.0,0.9949,10.5,12.4
2014,7,480,55.0,178.0,0.9953700000000001,9.4,13.2
2015,8,300,40.0,109.0,0.99075,12.6,14.4
2016,7,410,9.0,126.0,0.9949399999999999,8.8,13.0
2017,8,260,40.0,190.0,0.9932,11.2,15.8
2018,7,610,26.0,141.0,0.99824,9.1,12.6
2019,8,1600,34.0,74.0,0.9884,13.4,12.2
2020,8,320,21.0,78.0,0.9921,10.4,16.0
2021,8,360,29.0,148.0,0.9952,9.9,13.4
2022,6,680,7.0,13.0,0.99582,10.8,13.2
2024,7,560,31.0,117.0,0.9998,9.6,15.4
2025,7,370,16.0,76.0,0.9948,11.1,13.8
2026,9,440,47.0,146.0,0.9914,11.4,12.6
2028,8,450,53.0,197.0,0.9967,9.5,12.2
2029,7,420,34.0,147.0,0.9948,9.8,18.6
2030,8,360,10.0,124.0,0.9924,9.9,14.2
2031,7,380,43.0,133.0,0.99924,8.8,13.0
2032,9,290,43.0,106.0,0.9911200000000001,11.5,13.2
2033,7,520,13.0,27.0,0.995,13.4,17.8
2035,8,780,30.0,139.0,0.9949399999999999,9.0,12.0
2036,5,900,43.0,113.0,0.9966,11.1,14.4
2037,8,310,37.0,94.0,0.9898600000000001,11.7,12.8
2038,8,550,43.0,157.0,0.99384,10.8,13.2
2039,9,360,46.0,150.0,0.9929899999999999,10.8,11.4
2040,8,320,3.0,18.0,0.9936799999999999,10.0,19.4
2041,7,320,51.0,176.0,0.9939,11.4,13.8
2042,5,760,11.0,34.0,0.9978,9.4,14.8
2043,8,280,40.0,101.0,0.99156,10.6,10.6
2044,8,450,26.0,100.0,0.99066,12.4,16.2
2045,8,360,49.0,214.0,0.9986,10.0,14.4
2046,8,450,31.0,106.0,0.9914,10.8,14.4
2048,9,320,60.0,181.0,0.9983,9.3,14.0
2049,7,500,44.0,138.0,1.0001,8.8,13.0
2050,9,240,29.0,97.0,0.9882299999999999,13.05,11.2
2051,8,430,14.0,155.0,0.9904,13.0,13.4
2052,9,420,45.0,124.0,0.997,9.5,14.2
2053,6,490,8.0,178.0,0.9950200000000001,9.4,13.4
2054,10,280,15.0,83.0,0.993,10.9,12.8
2055,6,660,40.5,165.0,0.9912,11.9,12.2
2056,9,500,40.0,168.0,0.9976,9.6,14.0
2057,8,410,24.0,99.0,0.9915299999999999,10.9,12.2
2058,7,1600,44.0,149.0,0.9948,8.9,15.0
2059,9,320,13.0,73.0,0.9894200000000001,12.6,12.4
2060,8,340,42.0,150.0,0.9947,11.5,13.8
2061,7,390,13.0,82.0,0.9927,9.5,12.2
2062,7,340,13.0,84.0,0.9944,10.4,14.2
2063,8,580,26.0,172.0,0.99755,9.0,14.2
2064,8,250,36.0,216.0,0.9964,9.6,12.4
2065,9,530,48.5,229.0,0.9986,9.1,14.8
2067,7,540,29.0,160.0,0.9952,9.6,13.4
2068,9,390,47.0,129.0,0.9967799999999999,10.3,13.0
2069,8,340,25.0,122.0,0.9908799999999999,11.9,15.8
2070,6,880,23.0,53.0,0.9981,9.2,15.6
2071,9,450,19.0,129.0,0.9895200000000001,13.0,13.2
2072,9,420,24.0,99.0,0.992,12.0,12.8
2073,7,480,70.0,203.0,0.9989899999999999,9.4,14.6
2074,7,460,55.0,252.0,1.0,8.7,14.2
2075,9,440,34.0,90.0,0.99185,11.0,13.0
2076,9,470,30.0,95.0,0.9915799999999999,11.5,15.0
2077,8,480,50.0,141.0,0.9949,10.3,14.2
2078,5,630,35.0,63.0,0.9975,9.9,13.8
2079,9,360,44.0,92.0,0.98936,13.3,12.4
2080,9,450,51.0,125.0,0.9933,10.7,13.8
2081,6,320,4.0,55.0,0.9908,11.4,16.8
2082,8,370,42.0,119.0,0.9888,12.5,13.2
2083,5,620,9.0,31.0,0.9966,9.6,15.4
2084,8,430,47.0,155.0,0.9937,10.1,15.4
2085,8,340,39.0,134.0,0.9949,12.0,13.6
2086,6,820,24.0,94.0,0.99744,9.7,14.2
2087,8,450,47.0,157.0,0.9916,10.5,14.2
2088,5,780,18.0,30.0,0.9971200000000001,9.8,13.8
2089,8,290,52.0,119.0,0.98944,12.9,16.0
2090,8,550,41.0,103.0,0.9953200000000001,10.5,13.6
2091,8,340,21.0,99.0,0.99324,9.9,11.4
2092,9,430,46.0,152.0,0.9934,11.5,15.8
2093,6,790,9.0,30.0,0.9976,12.0,18.8
2094,7,440,42.0,115.0,0.9978,9.0,12.2
2095,6,840,18.0,35.0,0.9968,10.0,13.6
2096,8,660,29.0,133.0,0.9906,12.7,14.2
2097,7,490,50.0,187.0,0.9927,9.5,12.2
2098,7,470,50.0,162.0,0.9973,9.5,11.8
2099,9,180,15.0,37.0,0.9900399999999999,11.9,14.2
2100,8,490,36.0,178.0,0.9931,10.6,15.4
2101,5,730,24.0,88.0,0.9961200000000001,9.8,15.0
2103,8,310,44.0,109.0,0.9906,12.5,15.0
2104,6,770,18.0,34.0,0.9948,10.6,13.4
2105,8,480,28.0,112.0,0.9960600000000001,9.7,13.2
2106,8,470,33.0,106.0,0.993,10.8,15.4
2107,8,460,26.0,66.0,0.9919899999999999,11.1,13.0
2108,9,430,31.0,87.0,0.9898,12.7,14.2
2109,7,450,45.0,213.0,0.9991,9.2,15.4
2110,8,350,53.0,134.0,0.99567,10.6,12.6
2111,7,480,41.0,97.0,0.9919,10.4,14.4
2112,5,380,16.0,66.0,0.9937,11.5,14.2
2113,6,800,15.0,28.0,0.99492,10.6,14.0
2114,9,280,26.0,168.0,0.9911,12.1,15.4
2115,10,280,36.0,116.0,0.991,12.3,15.0
2116,5,650,8.0,18.0,0.9966,9.4,12.4
2117,9,390,34.0,125.0,0.9922,10.8,13.4
2118,6,660,18.0,28.0,0.9948299999999999,10.9,11.6
2119,7,540,31.0,148.0,0.9917799999999999,10.7,14.6
2120,5,840,25.0,45.0,0.9978,9.5,15.4
2121,7,410,24.0,160.0,0.99535,10.0,14.8
2123,8,400,41.0,149.0,0.9933,10.0,12.8
2124,7,420,8.0,108.0,0.9929,9.0,12.0
2125,7,360,45.0,164.0,0.9939,11.0,15.0
2126,7,400,13.0,174.0,0.992,10.0,11.4
2127,5,820,10.0,22.0,0.9976,9.6,16.8
2128,5,870,21.0,94.0,0.9944,10.0,11.6
2129,6,770,11.0,35.0,0.9955700000000001,10.8,15.0
2130,8,530,32.0,211.0,0.99587,10.4,14.2
2131,7,720,17.0,34.0,0.9955,12.3,13.2
2132,8,470,42.0,111.0,0.9989600000000001,8.9,12.0
2133,8,360,28.0,106.0,0.988245,13.3,12.4
2134,8,290,39.0,116.0,0.98954,12.5,13.0
2135,6,810,14.0,38.0,0.9984,9.0,15.6
2136,7,370,31.0,120.0,0.9939,10.8,14.0
2137,6,720,38.0,46.0,0.9950399999999999,11.8,16.8
2138,7,530,32.0,141.0,0.9981,9.3,13.2
2139,8,410,30.0,137.0,0.99461,12.1,14.2
2140,8,550,52.0,192.0,0.9958600000000001,9.5,13.6
2141,8,410,51.0,225.0,0.9997,9.5,15.2
2143,5,900,4.0,13.0,0.99855,9.5,16.2
2144,7,580,16.0,107.0,0.9955,10.3,16.6
2145,7,500,52.0,220.0,0.9964,8.8,13.2
2146,7,200,5.0,9.0,0.9872200000000001,13.6,9.4
2147,7,660,10.0,28.0,0.9964,11.2,17.4
2148,5,880,22.0,91.0,0.9979,10.1,19.4
2149,9,430,70.5,163.0,0.9970600000000001,10.4,15.0
2150,8,490,53.0,206.0,0.9958600000000001,9.1,12.4
2151,8,470,31.0,169.0,0.9925200000000001,10.6,15.4
2152,7,600,52.0,192.0,0.9975,9.1,14.8
2153,8,600,51.0,190.0,0.99916,8.8,12.6
2154,6,540,63.0,193.0,0.99864,8.6,14.6
2155,7,440,62.0,163.0,0.9976,8.8,13.6
2156,7,230,30.0,105.0,0.9904700000000001,11.4,13.8
2157,6,780,8.0,15.0,0.99498,10.4,13.6
2158,7,510,59.0,210.0,0.9930899999999999,9.6,12.2
2159,7,430,43.0,153.0,0.9951,10.6,12.0
2160,9,520,30.0,145.0,0.9947,11.0,13.2
2161,8,340,15.0,85.0,0.99,13.4,13.2
2162,4,700,5.0,14.0,0.9967,11.0,16.6
2163,9,430,21.0,90.0,0.9925,11.0,14.2
2164,10,570,45.0,155.0,0.9980700000000001,8.8,14.6
2165,7,550,12.0,25.0,0.9952,13.3,18.4
2166,8,600,48.0,174.0,0.9962,10.5,15.2
2167,8,470,42.0,140.0,0.9932,10.7,15.0
2168,6,800,33.0,79.0,0.9969,9.5,14.6
2169,8,380,22.0,101.0,0.9912,11.6,13.2
2170,9,370,28.0,141.0,0.993,10.0,14.2
2171,7,940,3.0,10.0,0.99639,12.2,18.8
2172,7,400,24.0,125.0,0.9939,9.0,12.4
2173,9,360,45.0,140.0,0.99216,12.0,14.0
2174,8,310,13.0,73.0,0.99095,11.0,13.2
2175,5,1110,33.0,76.0,0.9987799999999999,9.4,19.8
2176,8,420,12.0,110.0,0.99034,11.4,11.8
2177,7,450,45.0,213.0,0.9991,9.2,15.4
2178,6,600,17.0,26.0,0.9952,9.8,13.2
2179,7,390,20.0,110.0,0.9943,10.5,13.8
2180,8,420,19.0,189.0,0.9952,10.2,13.6
2183,9,480,44.0,172.0,0.9944,10.5,13.6
2184,8,430,40.0,106.0,0.9963200000000001,9.7,12.8
2185,9,370,19.0,78.0,0.9905700000000001,11.9,11.8
2186,8,360,32.0,116.0,0.9944,10.7,16.6
2187,8,870,19.0,115.0,0.9948,9.4,19.8
2188,7,540,47.0,181.0,0.9954,9.4,12.8
2189,9,310,25.0,111.0,0.98966,11.8,12.2
2190,8,950,13.0,75.0,0.98954,12.8,13.2
2191,9,500,25.0,135.0,0.9984,8.7,14.8
2192,9,400,49.0,173.0,0.9994,9.0,14.6
2193,9,460,30.0,133.0,0.9908,11.4,12.8
2194,8,540,39.0,208.0,0.99272,9.9,13.0
2195,9,310,23.0,118.0,0.9917600000000001,13.3,16.2
2196,8,620,33.0,152.0,0.9966,9.5,12.2
2197,6,600,38.0,62.0,0.9958,10.2,16.0
2198,9,300,34.0,153.0,0.9953,12.0,14.8
2200,5,800,3.0,8.0,0.9981700000000001,11.0,17.2
2203,7,510,20.0,89.0,0.9936,9.1,15.6
2204,7,640,23.0,120.0,0.9946,9.4,13.2
2205,7,940,49.0,169.0,0.9969899999999999,8.8,12.2
2206,5,790,28.0,71.0,0.9997,9.7,19.2
2207,7,320,25.0,131.0,0.99565,10.7,13.0
2208,8,460,65.0,146.0,0.997,10.0,15.0
2209,8,470,47.0,193.0,0.9938,11.4,14.0
2210,8,370,38.0,93.0,0.99021,12.0,11.8
2211,7,550,50.0,194.0,0.9959100000000001,9.0,12.0
2212,8,530,32.0,111.0,0.99474,10.4,11.4
2213,8,700,5.0,16.0,0.9972,11.0,21.4
2214,9,160,31.0,113.0,0.9900700000000001,12.4,12.2
2216,8,400,18.0,75.0,0.99006,11.3,11.0
2217,8,350,32.0,90.0,0.9916,10.7,13.2
2218,7,920,24.0,138.0,0.9943799999999999,9.8,15.2
2219,7,320,63.0,148.0,0.99185,11.2,12.0
2220,8,240,56.0,177.0,0.9928,11.5,14.4
2221,5,760,12.0,20.0,0.99546,10.1,14.4
2222,7,380,59.0,234.0,0.9955,8.8,12.8
2223,8,400,37.0,117.0,0.99182,11.3,12.6
2224,6,300,18.0,76.0,0.9892,12.9,13.4
2225,5,750,3.0,13.0,0.998,9.2,14.6
2226,6,840,5.0,13.0,0.9972,10.7,16.2
2227,7,120,36.0,100.0,0.99064,11.7,13.4
2228,7,500,23.0,139.0,0.9990399999999999,9.2,13.2
2229,8,370,27.0,109.0,0.99345,9.8,12.8
2230,9,390,27.0,88.0,0.99265,10.0,10.8
2231,8,340,36.0,84.0,0.99136,11.6,18.4
2232,7,620,6.0,12.0,0.99495,11.5,15.0
2233,9,430,63.0,146.0,0.99066,11.2,12.6
2234,8,560,31.0,122.0,0.9945,10.5,14.0
2235,8,420,31.0,127.0,0.98964,12.5,12.0
2236,8,230,23.0,112.0,0.9923,11.6,12.2
2237,5,890,17.0,40.0,0.99803,9.5,16.6
2238,7,380,58.0,147.0,0.9922,10.0,13.4
2239,8,330,22.0,96.0,0.9898,11.2,11.6
2240,5,760,18.0,88.0,0.99745,9.5,14.4
2241,8,430,19.0,116.0,0.99444,11.4,15.0
2242,7,390,41.0,151.0,0.9978,8.6,15.4
2243,5,600,26.0,121.0,0.9974,10.5,14.0
2244,7,500,34.0,163.0,0.9969,9.5,12.8
2245,6,630,10.0,28.0,0.99613,10.2,16.4
2246,7,370,43.0,127.0,0.99198,9.3,11.6
2247,8,300,26.0,108.0,0.9938799999999999,10.7,12.4
2248,8,500,26.0,180.0,0.99884,9.1,15.0
2249,5,1180,9.0,38.0,0.99616,9.8,16.6
2250,7,480,68.0,174.0,0.99492,9.6,13.0
2251,8,440,54.0,221.0,0.9972,9.6,13.6
2252,8,490,56.0,189.0,0.9994,9.0,14.6
2253,9,220,14.0,49.0,0.9934,11.1,17.6
2254,10,420,38.0,161.0,0.9941,11.2,15.6
2255,8,370,13.0,101.0,0.9916,11.8,13.0
2256,8,350,36.0,102.0,0.9905,12.2,14.0
2258,9,240,36.0,135.0,0.9948,10.7,13.8
2259,8,530,20.0,113.0,0.99544,11.0,13.0
2260,6,930,11.0,28.0,0.9994,9.4,18.2
2261,8,430,33.0,114.0,0.9902,12.5,13.8
2262,6,750,41.0,68.0,0.9958600000000001,10.1,14.4
2263,9,380,61.0,134.0,0.99146,11.3,12.0
2264,8,710,26.0,69.0,0.9899399999999999,11.5,11.6
2265,8,500,38.0,174.0,0.9983,9.0,14.6
2266,7,430,28.0,162.0,0.9988,9.1,13.6
2267,4,580,5.0,9.0,0.9963200000000001,10.9,15.0
2268,7,870,3.0,11.0,0.9937799999999999,12.8,11.2
2269,8,400,26.0,183.0,0.9984,9.1,17.6
2270,8,380,45.0,154.0,0.9956799999999999,10.4,14.4
2271,5,390,4.0,9.0,0.9962,9.4,15.4
2272,7,450,53.0,198.0,0.9969,9.5,13.6
2273,10,350,54.0,155.0,0.9897600000000001,12.9,10.0
2274,7,530,36.0,148.0,0.996,9.3,13.8
2275,8,310,42.0,133.0,0.9907600000000001,12.5,10.4
2276,8,400,10.0,104.0,0.992,10.8,15.2
2277,6,1000,20.0,57.0,0.99598,11.7,13.4
2278,5,990,20.0,38.0,0.99818,10.8,21.6
2279,8,740,17.0,24.0,0.99419,11.4,14.8
2280,6,500,4.0,10.0,0.99554,9.1,17.8
